source_file,source_sheet,project_name,unit_code,unit_type,price,bua,land_area,garden_area,roof_area,bedrooms,bathrooms,finishing,delivery_status,status,location,price_per_sqm,has_garden,has_roof
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,12613216.0,126.5,,206.0,0.0,,,,,,,99709.21739130435,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19614537.0,180.8,,93.0,0.0,,,,,,,108487.48340707964,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19575023.0,180.4,,93.0,0.0,,,,,,,108508.99667405765,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,23170716.0,183.1,,203.0,0.0,,,,,,,126546.78317859094,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19593888.0,180.4,,94.0,0.0,,,,,,,108613.56984478935,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19595672.0,180.8,,92.0,0.0,,,,,,,108383.14159292035,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21067961.0,183.1,,175.0,0.0,,,,,,,115062.59421081377,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21015825.0,183.1,,171.0,0.0,,,,,,,114777.85363189514,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19166088.0,212.0,,58.0,0.0,,,,,,,90406.07547169812,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18269006.0,212.0,,60.0,0.0,,,,,,,86174.55660377358,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18202384.0,212.0,,56.0,0.0,,,,,,,85860.30188679245,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19102433.0,212.0,,49.0,0.0,,,,,,,90105.81603773584,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18185728.0,212.0,,55.0,0.0,,,,,,,85781.7358490566,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20910584.0,212.0,,113.0,0.0,,,,,,,98634.83018867925,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20146385.0,212.0,,114.0,0.0,,,,,,,95030.1179245283,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20216406.0,212.0,,118.0,0.0,,,,,,,95360.40566037736,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20251417.0,212.0,,120.0,0.0,,,,,,,95525.55188679245,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18169073.0,212.0,,54.0,0.0,,,,,,,85703.17452830188,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21392806.0,212.0,,87.0,0.0,,,,,,,100909.46226415095,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21354737.0,212.0,,85.0,0.0,,,,,,,100729.89150943396,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18219040.0,212.0,,57.0,0.0,,,,,,,85938.8679245283,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18102451.0,212.0,,50.0,0.0,,,,,,,85388.91981132075,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18135762.0,212.0,,52.0,0.0,,,,,,,85546.04716981133,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20076364.0,212.0,,110.0,0.0,,,,,,,94699.83018867925,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20128880.0,212.0,,113.0,0.0,,,,,,,94947.54716981133,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21161075.0,212.0,,116.0,0.0,,,,,,,99816.39150943396,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19113572.0,212.0,,55.0,0.0,,,,,,,90158.35849056604,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19043550.0,212.0,,51.0,0.0,,,,,,,89828.06603773584,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19061056.0,212.0,,52.0,0.0,,,,,,,89910.64150943396,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21259859.0,212.0,,122.0,0.0,,,,,,,100282.35377358491,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21234495.0,212.0,,120.0,0.0,,,,,,,100162.71226415095,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19148582.0,212.0,,57.0,0.0,,,,,,,90323.5,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19131077.0,212.0,,56.0,0.0,,,,,,,90240.92924528301,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21906749.0,212.0,,114.0,0.0,,,,,,,103333.72169811321,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20021881.0,212.0,,55.0,0.0,,,,,,,94442.83490566038,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19026045.0,212.0,,50.0,0.0,,,,,,,89745.49528301887,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,12503149.0,125.1,,231.0,0.0,,,,,,,99945.23581135093,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,12434189.0,126.5,,217.0,0.0,,,,,,,98293.98418972333,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19463678.0,212.0,,75.0,0.0,,,,,,,91809.80188679245,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19271120.0,212.0,,64.0,0.0,,,,,,,90901.50943396226,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19428667.0,212.0,,73.0,0.0,,,,,,,91644.65566037736,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19393657.0,212.0,,71.0,0.0,,,,,,,91479.5141509434,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19288625.0,212.0,,65.0,0.0,,,,,,,90984.08018867925,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21830609.0,212.0,,110.0,0.0,,,,,,,102974.57075471699,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,22218229.0,212.0,,135.0,0.0,,,,,,,104802.96698113208,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20260265.0,212.0,,68.0,0.0,,,,,,,95567.28773584905,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19323635.0,212.0,,67.0,0.0,,,,,,,91149.22169811321,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19358646.0,212.0,,69.0,0.0,,,,,,,91314.3679245283,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21335949.0,212.0,,128.0,0.0,,,,,,,100641.26886792453,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21106010.0,212.0,,113.0,0.0,,,,,,,99556.65094339622,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21014234.0,212.0,,108.0,0.0,,,,,,,99123.74528301887,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20977524.0,212.0,,106.0,0.0,,,,,,,98950.58490566038,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19096066.0,212.0,,54.0,0.0,,,,,,,90075.78301886792,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21087655.0,212.0,,112.0,0.0,,,,,,,99470.07075471699,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19183593.0,212.0,,59.0,0.0,,,,,,,90488.64622641509,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19218604.0,212.0,,61.0,0.0,,,,,,,90653.7924528302,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21216140.0,212.0,,119.0,0.0,,,,,,,100076.1320754717,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,13324864.0,125.1,,229.0,0.0,,,,,,,106513.70103916866,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,12732095.0,126.5,,175.0,0.0,,,,,,,100648.97233201581,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,13272950.0,125.1,,225.0,0.0,,,,,,,106098.72102318145,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,13432925.0,126.5,,229.0,0.0,,,,,,,106189.13043478261,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,21142720.0,212.0,,115.0,0.0,,,,,,,99729.81132075471,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19236109.0,212.0,,62.0,0.0,,,,,,,90736.36320754717,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19253614.0,212.0,,63.0,0.0,,,,,,,90818.93396226416,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20995879.0,212.0,,107.0,0.0,,,,,,,99037.16509433962,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20940814.0,212.0,,104.0,0.0,,,,,,,98777.42452830188,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20904104.0,212.0,,102.0,0.0,,,,,,,98604.2641509434,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19201098.0,212.0,,60.0,0.0,,,,,,,90571.21698113208,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18302317.0,212.0,,62.0,0.0,,,,,,,86331.68396226416,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18285662.0,212.0,,61.0,0.0,,,,,,,86253.12264150943,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20163890.0,212.0,,115.0,0.0,,,,,,,95112.68867924529,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20275606.0,212.0,,122.0,0.0,,,,,,,95639.65094339622,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18335628.0,212.0,,64.0,0.0,,,,,,,86488.81132075471,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20181396.0,212.0,,116.0,0.0,,,,,,,95195.2641509434,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19243167.0,212.0,,57.0,0.0,,,,,,,90769.65566037736,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18252351.0,212.0,,59.0,0.0,,,,,,,86095.99528301887,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20198901.0,212.0,,117.0,0.0,,,,,,,95277.83490566038,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,18402250.0,212.0,,68.0,0.0,,,,,,,86803.06603773584,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,20336079.0,212.0,,127.0,0.0,,,,,,,95924.90094339622,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19341141.0,212.0,,68.0,0.0,,,,,,,91231.79716981133,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,19376151.0,212.0,,70.0,0.0,,,,,,,91396.93867924529,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,13400354.0,125.1,,260.0,0.0,,,,,,,107117.13828936851,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,12896054.0,126.5,,255.0,0.0,,,,,,,101945.09090909091,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,12807007.0,125.1,,256.0,0.0,,,,,,,102374.15667466028,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,13661776.0,126.5,,318.0,0.0,,,,,,,107998.22924901186,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,14629280.0,125.1,,357.0,0.0,,,,,,,116940.68745003997,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,13108960.0,125.1,,237.0,0.0,,,,,,,104787.84972022382,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ELM TREE PARK,,,14075963.0,126.5,,305.0,0.0,,,,,,,111272.43478260869,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,8673002.09,222.55,,151.3,33.8,,,,,,,38971.027139968544,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,8538418.35,222.55,,136.8,33.8,,,,,,,38366.29229386654,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,8561622.44,222.55,,139.3,33.8,,,,,,,38470.55690855987,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,8728691.92,222.55,,157.3,33.8,,,,,,,39221.262278139744,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,8304459.6,222.55,,161.3,33.8,,,,,,,37315.02853291395,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Zahw Assuit,,,7973685.94,222.55,,145.8,33.8,,,,,,,35828.739339474276,True,True
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,11126119.26,130.89,,0.0,0.0,,,,,,,85003.58514783406,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,11284734.31,128.91,,0.0,0.0,,,,,,,87539.6347063843,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,11248070.58,129.24,,0.0,0.0,,,,,,,87032.42479108635,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,11469862.44,130.27,,0.0,0.0,,,,,,,88046.84455361939,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,9862824.45,114.66,,0.0,0.0,,,,,,,86018.00497121926,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,10182793.7,117.0,,0.0,0.0,,,,,,,87032.42478632477,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,10004763.02,117.0,,0.0,0.0,,,,,,,85510.79504273504,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,10269921.26,114.66,,0.0,0.0,,,,,,,89568.47427175999,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,10153607.89,114.66,,0.0,0.0,,,,,,,88554.05450898308,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,ORIGAMI,,,10189029.51,115.06,,0.0,0.0,,,,,,,88554.05449330783,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Sheya Residence,,,8108964.59,112.47,,0.0,0.0,,,,,,,72098.91162087668,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Sheya Residence,,,8476663.41,113.15,,0.0,0.0,,,,,,,74915.27538665487,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,8444169.14,113.61,,0.0,0.0,,,,,,,74325.93204823519,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,7447772.83,113.61,,0.0,0.0,,,,,,,65555.60980547487,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,7256229.52,112.88,,0.0,0.0,,,,,,,64282.685329553504,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,8307657.18,112.88,,0.0,0.0,,,,,,,73597.2464564139,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,7375464.36,113.61,,0.0,0.0,,,,,,,64919.14761024558,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,8225403.15,112.88,,0.0,0.0,,,,,,,72868.56086109144,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,7184385.66,112.88,,0.0,0.0,,,,,,,63646.223068745574,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,7969116.93,113.61,,0.0,0.0,,,,,,,70144.502508582,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,8526955.11,113.61,,0.0,0.0,,,,,,,75054.61763929231,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,7891746.86,113.61,,0.0,0.0,,,,,,,69463.48789719216,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,8379260.65,112.47,,0.0,0.0,,,,,,,74502.18413799236,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,8459063.13,112.47,,0.0,0.0,,,,,,,75211.72872766072,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,7687292.66,112.88,,0.0,0.0,,,,,,,68101.45871722183,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,esse residence,,,8607116.24,110.36,,0.0,0.0,,,,,,,77991.2671257702,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,7896917.11,115.0,,0.0,0.0,,,,,,,68668.84443478262,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8747809.93,115.0,,0.0,0.0,,,,,,,76067.9124347826,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8647400.29,116.0,,0.0,0.0,,,,,,,74546.55422413793,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,9636476.31,115.0,,81.9,0.0,,,,,,,83795.44617391305,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,7738978.77,115.0,,0.0,0.0,,,,,,,67295.46756521739,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8045241.82,116.0,,0.0,0.0,,,,,,,69355.53293103448,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8835288.03,115.0,,0.0,0.0,,,,,,,76828.59156521739,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8204553.54,116.0,,0.0,0.0,,,,,,,70728.9098275862,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,7885930.1,116.0,,0.0,0.0,,,,,,,67982.15603448276,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,7817947.94,115.0,,0.0,0.0,,,,,,,67982.156,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,7975886.28,115.0,,0.0,0.0,,,,,,,69355.53286956521,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8912116.62,116.0,,0.0,0.0,,,,,,,76828.59155172414,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8660331.83,115.0,,0.0,0.0,,,,,,,75307.23330434783,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8981454.77,115.0,,62.1,0.0,,,,,,,78099.60669565217,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8363865.25,116.0,,0.0,0.0,,,,,,,72102.28663793103,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8572853.73,115.0,,0.0,0.0,,,,,,,74546.55417391304,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8133824.63,115.0,,0.0,0.0,,,,,,,70728.90982608695,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,9185200.43,115.0,,0.0,0.0,,,,,,,79871.30808695652,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,The Butterfly,,,8374680.6,115.0,,0.0,0.0,,,,,,,72823.3095652174,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10325657.0,137.7,,0.0,0.0,,,,,,,74986.6158315178,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10486905.0,151.7,,0.0,0.0,,,,,,,69129.23533289388,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10701667.0,152.2,,0.0,0.0,,,,,,,70313.18659658344,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10426435.0,160.5,,0.0,0.0,,,,,,,64962.21183800623,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,11075525.0,152.2,,0.0,0.0,,,,,,,72769.54664914586,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10778383.0,160.5,,0.0,0.0,,,,,,,67155.03426791278,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10853259.0,151.7,,0.0,0.0,,,,,,,71544.22544495716,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,9905915.0,137.7,,0.0,0.0,,,,,,,71938.38053740015,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10028961.0,151.7,,0.0,0.0,,,,,,,66110.48780487805,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,10234346.0,152.2,,0.0,0.0,,,,,,,67242.74638633378,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,Club Views,,,9986501.0,160.5,,0.0,0.0,,,,,,,62221.19003115265,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,9323008.0,100.4,,0.0,0.0,,,,,,,92858.64541832669,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,10299704.0,100.4,,0.0,0.0,,,,,,,102586.69322709163,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,10477285.0,100.4,,0.0,0.0,,,,,,,104355.42828685258,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,12363382.0,100.4,,106.8,0.0,,,,,,,123141.25498007967,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11407058.0,100.4,,83.9,0.0,,,,,,,113616.1155378486,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,12052285.0,100.4,,90.7,0.0,,,,,,,120042.67928286851,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,12050353.0,100.4,,90.6,0.0,,,,,,,120023.43625498007,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,9855751.0,100.4,,0.0,0.0,,,,,,,98164.85059760956,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11418152.0,100.4,,84.5,0.0,,,,,,,113726.61354581673,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,9145427.0,100.4,,0.0,0.0,,,,,,,91089.91035856573,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,10033332.0,100.4,,0.0,0.0,,,,,,,99933.58565737051,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11628938.0,100.4,,95.9,0.0,,,,,,,115826.07569721116,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,9589379.0,100.4,,0.0,0.0,,,,,,,95511.74302788844,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,9766960.0,100.4,,0.0,0.0,,,,,,,97280.47808764939,False,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11221093.0,100.4,,90.7,0.0,,,,,,,111763.87450199203,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,10586644.0,100.4,,84.0,0.0,,,,,,,105444.66135458167,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11105955.0,100.4,,84.3,0.0,,,,,,,110617.08167330676,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,12174019.0,100.4,,97.0,0.0,,,,,,,121255.16932270916,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11656672.0,100.4,,97.4,0.0,,,,,,,116102.3107569721,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11660370.0,100.4,,97.6,0.0,,,,,,,116139.14342629482,True,False
Units Availability Report-2026-03-09-10-54-06.xlsx,Units Availability Report,TALALA,,,11436642.0,100.4,,85.5,0.0,,,,,,,113910.77689243027,True,False
