source_file,source_sheet,project_name,park,stage,unit_code,unit_name,unit_type,category,building_type,price,price_with_finishing,price_per_sqm,bua,land_area,garden_area,roof_area,bedrooms,bathrooms,finishing,delivery_status,status,location,model,model_group_code,owner,comment,has_garden,has_roof
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-716-42,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-716-43,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-716-44,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-11,<NA>,Chalet,HWS-Water Residence 3D-First Floor-2B,<NA>,18908000.0,18908000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-12,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-13,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-14,<NA>,Chalet,HWS-Water Residence 3D-First Floor-2B,<NA>,18908000.0,18908000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-21,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-22,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-23,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-31,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-32,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-41,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-42,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-717-43,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-11,<NA>,Chalet,HWS-Water Residence 3D-First Floor-2B,<NA>,18908000.0,18908000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-12,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-21,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-22,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-23,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-31,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-32,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-33,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-41,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-42,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-725-43,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-12,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-13,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-14,<NA>,Chalet,HWS-Water Residence 3D-First Floor-2B,<NA>,18908000.0,18908000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-23,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-24,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-32,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-33,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-34,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-42,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-43,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-44,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-724-52,<NA>,Chalet,HWS-Water Residence 3D-Fifth Floor-1B,<NA>,13090000.0,13090000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-11,<NA>,Chalet,HWS-Water Residence 3D-First Floor-2B,<NA>,18908000.0,18908000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-12,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-13,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-21,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-22,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-23,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-31,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-32,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-33,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-34,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-41,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-42,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-43,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-44,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-729-51,<NA>,Chalet,HWS-Water Residence 3D-Fifth Floor-2B,<NA>,16957000.0,16957000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-11,<NA>,Chalet,HWS-Water Residence 3D-First Floor-2B,<NA>,18908000.0,18908000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-12,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-13,<NA>,Chalet,HWS-Water Residence 3D-First Floor-1B,<NA>,15038000.0,15038000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-14,<NA>,Chalet,HWS-Water Residence 3D-First Floor-2B,<NA>,18908000.0,18908000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-21,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-22,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-23,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-24,<NA>,Chalet,HWS-Water Residence 3D-Second Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-31,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-32,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-33,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-1B,<NA>,14336000.0,14336000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-34,<NA>,Chalet,HWS-Water Residence 3D-Third Floor-2B,<NA>,18018000.0,18018000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-41,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-42,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-43,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-1B,<NA>,14370000.0,14370000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-44,<NA>,Chalet,HWS-Water Residence 3D-Fourth Floor-2B,<NA>,18061000.0,18061000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-53,<NA>,Chalet,HWS-Water Residence 3D-Fifth Floor-1B,<NA>,13090000.0,13090000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL3-736-54,<NA>,Chalet,HWS-Water Residence 3D-Fifth Floor-2B,<NA>,16957000.0,16957000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL4-608-41,<NA>,Chalet,HWS-Water Residence 4D-Fourth Floor-2B,<NA>,16053000.0,16053000.0,,,,0.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,False,False
Sales Availability 9-3.xlsx,{364867a2-76b4-ee11-93ed-6045bd,Hacienda Waters,<NA>,HWS-Phase 1,HWS-BL4-728-04,<NA>,Chalet,HWS-Water Residence 4D-Ground Floor-2B,<NA>,20471000.0,20471000.0,,,,56.0,,,,CH-FFI,2029-06-30 00:00:00,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,True,False
